EXTERNAL_COURSE_KEY|EXTERNAL_PERSON_KEY|ROLE|AVAILABLE_IND|ROW_STATUS
CVCC.20871.202320|A02355839|Student|Y|enabled
CVCC.20871.202320|A02355840|Student|Y|enabled
CVCC.20871.202320|A02358084|Student|Y|enabled
CVCC.20871.202320|A02389841|Student|Y|enabled
CVCC.20871.202320|A02443562|Student|N|disabled
CVCC.20871.202320|A01740287|Student|N|disabled
CVCC.20871.202320|A01740179|Student|N|disabled
CVCC.20871.202320|A02041635|Student|N|disabled
CVCC.20871.202320|A02306686|Student|N|disabled
CVCC.20871.202320|A02402510|Student|N|disabled
CVCC.20871.202320|A01390908|Student|N|disabled
CVCC.20871.202320|A02320648|Student|N|disabled
CVCC.20871.202320|A02439902|Student|N|disabled
CVCC.20871.202320|A01733930|Student|N|disabled
CVCC.20871.202320|A01738983|Student|N|disabled
CVCC.20871.202320|A01748146|Student|N|disabled
CVCC.20871.202320|A02241849|Student|N|disabled
CVCC.20871.202320|A02279755|Student|N|disabled
CVCC.20871.202320|A02324545|Student|N|disabled
CVCC.20871.202320|A02344984|Student|N|disabled
CVCC.20871.202320|A02339841|Student|N|disabled
CVCC.20871.202320|A02402896|Student|N|disabled
CVCC.20871.202320|A01388325|Student|N|disabled
CVCC.20871.202320|A01784589|Student|N|disabled
CVCC.20871.202320|A00568577|P|Y|enabled
CVCC.20871.202320|A02444302|Student|N|disabled
CVCC.20871.202320|A01756196|Student|N|disabled
CVCC.20871.202320|A01786979|Student|N|disabled
CVCC.20871.202320|A01772706|Student|N|disabled
CVCC.20871.202320|A02196075|Student|N|disabled
CVCC.20871.202320|A02058147|Student|N|disabled
CVCC.20871.202320|A02281309|Student|N|disabled
CVCC.20871.202320|A02347479|Student|N|disabled
CVCC.20871.202320|A02125941|Student|N|disabled
CVCC.20871.202320|A02242825|Student|N|disabled
CVCC.20871.202320|A02251140|Student|N|disabled
CVCC.20871.202320|A02345684|Student|N|disabled
CVCC.20871.202320|A02355844|Student|N|disabled
CVCC.20871.202320|A01735089|Student|Y|enabled
CVCC.20872.202320|A01388325|Student|Y|enabled
CVCC.20872.202320|A02408082|Student|N|disabled
CVCC.20872.202320|A01791331|Student|Y|enabled
CVCC.20872.202320|A02233288|Student|Y|enabled
CVCC.20872.202320|A02271537|Student|Y|enabled
CVCC.20872.202320|A02273438|Student|Y|enabled
CVCC.20872.202320|A02305123|Student|Y|enabled
CVCC.20872.202320|A02355289|Student|Y|enabled
CVCC.20872.202320|A02391453|Student|Y|enabled
CVCC.20872.202320|A02439902|Student|Y|enabled
CVCC.20872.202320|A01772142|Student|N|disabled
CVCC.20872.202320|A02228426|Student|N|disabled
CVCC.20872.202320|A01735640|P|Y|enabled
CVCC.20872.202320|A02295861|Student|N|disabled
CVCC.20872.202320|A02312456|Student|N|disabled
CVCC.20872.202320|A01740287|Student|Y|enabled
CVCC.20873.202320|A01108240|Student|Y|enabled
CVCC.20873.202320|A02305123|Student|N|disabled
CVCC.20873.202320|A01736509|Student|Y|enabled
CVCC.20873.202320|A01759070|Student|Y|enabled
CVCC.20873.202320|A01761548|Student|Y|enabled
CVCC.20873.202320|A01743510|Student|Y|enabled
CVCC.20873.202320|A01746746|Student|Y|enabled
CVCC.20873.202320|A01784587|Student|Y|enabled
CVCC.20873.202320|A01771569|Student|Y|enabled
CVCC.20873.202320|A01875215|Student|Y|enabled
CVCC.20873.202320|A02025819|Student|Y|enabled
CVCC.20873.202320|A02247926|Student|Y|enabled
CVCC.20873.202320|A02284782|Student|Y|enabled
CVCC.20873.202320|A02295542|Student|Y|enabled
CVCC.20873.202320|A02322580|Student|Y|enabled
CVCC.20873.202320|A02345025|Student|Y|enabled
CVCC.20873.202320|A02355844|Student|Y|enabled
CVCC.20873.202320|A02402510|Student|Y|enabled
CVCC.20873.202320|A02407292|Student|Y|enabled
CVCC.20873.202320|A02315680|Student|N|disabled
CVCC.20873.202320|A01768323|Student|N|disabled
CVCC.20873.202320|A02339841|Student|N|disabled
CVCC.20873.202320|A02365778|Student|N|disabled
CVCC.20873.202320|A02399405|Student|N|disabled
CVCC.20873.202320|A02312456|Student|N|disabled
CVCC.20873.202320|A02342661|Student|N|disabled
CVCC.20873.202320|A02296112|Student|N|disabled
CVCC.20873.202320|A01735589|P|Y|enabled
CVCC.20873.202320|A02306686|Student|N|disabled
CVCC.20873.202320|A01738983|Student|N|disabled
CVCC.20873.202320|A01638396|Student|Y|enabled
CVCC.20874.202320|A01494889|Student|Y|enabled
CVCC.20874.202320|A01738983|Student|N|disabled
CVCC.20874.202320|A01756188|Student|Y|enabled
CVCC.20874.202320|A01741360|Student|Y|enabled
CVCC.20874.202320|A01760900|Student|Y|enabled
CVCC.20874.202320|A01745745|Student|Y|enabled
CVCC.20874.202320|A01747124|Student|Y|enabled
CVCC.20874.202320|A01784602|Student|Y|enabled
CVCC.20874.202320|A02055893|Student|Y|enabled
CVCC.20874.202320|A02241870|Student|Y|enabled
CVCC.20874.202320|A02241892|Student|Y|enabled
CVCC.20874.202320|A02246942|Student|Y|enabled
CVCC.20874.202320|A02256285|Student|Y|enabled
CVCC.20874.202320|A02271687|Student|Y|enabled
CVCC.20874.202320|A02295835|Student|Y|enabled
CVCC.20874.202320|A02296112|Student|Y|enabled
CVCC.20874.202320|A02301262|Student|Y|enabled
CVCC.20874.202320|A02325522|Student|Y|enabled
CVCC.20874.202320|A02336457|Student|Y|enabled
CVCC.20874.202320|A02315539|Student|N|disabled
CVCC.20874.202320|A02315680|Student|N|disabled
CVCC.20874.202320|A01784589|Student|N|disabled
CVCC.20874.202320|A02406178|Student|N|disabled
CVCC.20874.202320|A02224112|Student|N|disabled
CVCC.20874.202320|A01735589|P|Y|enabled
CVCC.20874.202320|A00627035|Student|N|disabled
CVCC.20874.202320|A01758775|Student|N|disabled
CVCC.20874.202320|A02268579|Student|N|disabled
CVCC.20874.202320|A02025819|Student|N|disabled
CVCC.20874.202320|A02305118|Student|N|disabled
CVCC.20874.202320|A02407334|Student|N|disabled
CVCC.20874.202320|A01734021|Student|Y|enabled
CVCC.20875.202320|A01388325|Student|Y|enabled
CVCC.20875.202320|A02345600|Student|N|disabled
CVCC.20875.202320|A01767492|Student|Y|enabled
CVCC.20875.202320|A01749520|Student|Y|enabled
CVCC.20875.202320|A01746741|Student|Y|enabled
CVCC.20875.202320|A01786203|Student|Y|enabled
CVCC.20875.202320|A01770339|Student|Y|enabled
CVCC.20875.202320|A01772106|Student|Y|enabled
CVCC.20875.202320|A02025095|Student|Y|enabled
CVCC.20875.202320|A02247926|Student|Y|enabled
CVCC.20875.202320|A02256286|Student|Y|enabled
CVCC.20875.202320|A02268741|Student|Y|enabled
CVCC.20875.202320|A02271537|Student|Y|enabled
CVCC.20875.202320|A02297121|Student|Y|enabled
CVCC.20875.202320|A02315542|Student|Y|enabled
CVCC.20875.202320|A02315680|Student|Y|enabled
CVCC.20875.202320|A02346773|Student|N|disabled
CVCC.20875.202320|A02362160|Student|Y|enabled
CVCC.20875.202320|A02410573|Student|Y|enabled
CVCC.20875.202320|A02431982|Student|N|disabled
CVCC.20875.202320|A02422118|Student|N|disabled
CVCC.20875.202320|A01770118|Student|N|disabled
CVCC.20875.202320|A01735640|P|Y|enabled
CVCC.20875.202320|A02349911|Student|N|disabled
CVCC.20875.202320|A02409565|Student|N|disabled
CVCC.20875.202320|A02339841|Student|N|disabled
CVCC.20875.202320|A01733657|Student|Y|enabled
CVCC.20876.202320|A01781249|Student|Y|enabled
CVCC.20876.202320|A01746810|Student|Y|enabled
CVCC.20876.202320|A01785338|Student|Y|enabled
CVCC.20876.202320|A02267837|Student|Y|enabled
CVCC.20876.202320|A02275308|Student|Y|enabled
CVCC.20876.202320|A01326204|Student|Y|enabled
CVCC.20876.202320|A01757188|Student|Y|enabled
CVCC.20876.202320|A01740805|Student|N|disabled
CVCC.20876.202320|A01783329|Student|Y|enabled
CVCC.20876.202320|A02278329|Student|Y|enabled
CVCC.20876.202320|A02280985|Student|Y|enabled
CVCC.20876.202320|A02286075|Student|Y|enabled
CVCC.20876.202320|A02327863|Student|Y|enabled
CVCC.20876.202320|A02336611|Student|Y|enabled
CVCC.20876.202320|A02397478|Student|Y|enabled
CVCC.20876.202320|A02401021|Student|Y|enabled
CVCC.20876.202320|A02438953|Student|Y|enabled
CVCC.20876.202320|A02333064|Student|N|disabled
CVCC.20876.202320|A02224112|Student|N|disabled
CVCC.20876.202320|A02253629|Student|N|disabled
CVCC.20876.202320|A02315542|Student|N|disabled
CVCC.20876.202320|A01746030|Student|N|disabled
CVCC.20876.202320|A02081623|Student|N|disabled
CVCC.20876.202320|A02342661|Student|N|disabled
CVCC.20876.202320|A02384487|Student|N|disabled
CVCC.20876.202320|A02395201|Student|N|disabled
CVCC.20876.202320|A01742463|Student|N|disabled
CVCC.20876.202320|A01770118|Student|N|disabled
CVCC.20876.202320|A01735589|P|Y|enabled
CVCC.20876.202320|A02293678|Student|N|disabled
CVCC.20876.202320|A02333848|Student|N|disabled
CVCC.20876.202320|A02444097|Student|N|disabled
CVCC.20876.202320|A02070769|Student|N|disabled
CVCC.20876.202320|A02431439|Student|N|disabled
CVCC.20876.202320|A01759070|Student|N|disabled
CVCC.20876.202320|A02406178|Student|N|disabled
CVCC.20877.202320|A01564135|Student|Y|enabled
CVCC.20877.202320|A01740805|Student|N|disabled
CVCC.20877.202320|A01738983|Student|Y|enabled
CVCC.20877.202320|A01758775|Student|Y|enabled
CVCC.20877.202320|A01741346|Student|Y|enabled
CVCC.20877.202320|A01765531|Student|Y|enabled
CVCC.20877.202320|A02089516|Student|Y|enabled
CVCC.20877.202320|A02091835|Student|Y|enabled
CVCC.20877.202320|A02223743|Student|Y|enabled
CVCC.20877.202320|A02273434|Student|Y|enabled
CVCC.20877.202320|A02288140|Student|Y|enabled
CVCC.20877.202320|A02301262|Student|Y|enabled
CVCC.20877.202320|A02305123|Student|Y|enabled
CVCC.20877.202320|A02311295|Student|Y|enabled
CVCC.20877.202320|A02315000|Student|Y|enabled
CVCC.20877.202320|A02340350|Student|Y|enabled
CVCC.20877.202320|A02345623|Student|Y|enabled
CVCC.20877.202320|A02401753|Student|Y|enabled
CVCC.20877.202320|A02422718|Student|Y|enabled
CVCC.20877.202320|A02422721|Student|Y|enabled
CVCC.20877.202320|A02442574|Student|Y|enabled
CVCC.20877.202320|A02443719|Student|Y|enabled
CVCC.20877.202320|A02444097|Student|Y|enabled
CVCC.20877.202320|A02444302|Student|Y|enabled
CVCC.20877.202320|A02448030|Student|Y|enabled
CVCC.20877.202320|A02431439|Student|N|disabled
CVCC.20877.202320|A02044489|Student|N|disabled
CVCC.20877.202320|A02384487|Student|N|disabled
CVCC.20877.202320|A02260342|Student|N|disabled
CVCC.20877.202320|A02447693|Student|N|disabled
CVCC.20877.202320|A00568577|P|Y|enabled
CVCC.20877.202320|A02399628|Student|N|disabled
CVCC.20877.202320|A02437976|Student|N|disabled
CVCC.20877.202320|A02442710|Student|N|disabled
CVCC.20877.202320|A02450522|Student|N|disabled
CVCC.20877.202320|A01734482|Student|Y|enabled
CVCC.20878.202320|A01358123|Student|N|disabled
CVCC.20878.202320|A02438258|Student|N|disabled
CVCC.20878.202320|A01759070|Student|Y|enabled
CVCC.20878.202320|A01769850|Student|Y|enabled
CVCC.20878.202320|A01875215|Student|Y|enabled
CVCC.20878.202320|A02238353|Student|Y|enabled
CVCC.20878.202320|A02241849|Student|Y|enabled
CVCC.20878.202320|A02260342|Student|Y|enabled
CVCC.20878.202320|A02280746|Student|Y|enabled
CVCC.20878.202320|A02333848|Student|Y|enabled
CVCC.20878.202320|A02358084|Student|Y|enabled
CVCC.20878.202320|A02372297|Student|Y|enabled
CVCC.20878.202320|A02373150|Student|Y|enabled
CVCC.20878.202320|A02402896|Student|Y|enabled
CVCC.20878.202320|A02431439|Student|Y|enabled
CVCC.20878.202320|A02442574|Student|Y|enabled
CVCC.20878.202320|A02406178|Student|N|disabled
CVCC.20878.202320|A01746030|Student|N|disabled
CVCC.20878.202320|A00568577|P|Y|enabled
CVCC.20878.202320|A02321741|Student|N|disabled
CVCC.20878.202320|A01770118|Student|N|disabled
CVCC.20878.202320|A02241786|Student|N|disabled
CVCC.20878.202320|A02269435|Student|N|disabled
CVCC.20878.202320|A01738983|Student|Y|enabled
CVCC.20879.202320|A02293678|Student|Y|enabled
CVCC.20879.202320|A02349911|Student|N|disabled
CVCC.20879.202320|A02355844|Student|Y|enabled
CVCC.20879.202320|A02372297|Student|Y|enabled
CVCC.20879.202320|A02399222|Student|Y|enabled
CVCC.20879.202320|A02315542|Student|N|disabled
CVCC.20879.202320|A02401468|Student|Y|enabled
CVCC.20879.202320|A02403097|Student|Y|enabled
CVCC.20879.202320|A01577917|Student|Y|enabled
CVCC.20879.202320|A01757038|Student|Y|enabled
CVCC.20879.202320|A01753654|Student|Y|enabled
CVCC.20879.202320|A01742463|Student|Y|enabled
CVCC.20879.202320|A01740805|Student|N|disabled
CVCC.20879.202320|A01747124|Student|Y|enabled
CVCC.20879.202320|A02058545|Student|Y|enabled
CVCC.20879.202320|A02252276|Student|Y|enabled
CVCC.20879.202320|A02273434|Student|Y|enabled
CVCC.20879.202320|A02275308|Student|Y|enabled
CVCC.20879.202320|A02278329|Student|Y|enabled
CVCC.20879.202320|A02247049|Student|N|disabled
CVCC.20879.202320|A02395939|Student|N|disabled
CVCC.20879.202320|A01756937|Student|N|disabled
CVCC.20879.202320|A01564135|Student|N|disabled
CVCC.20879.202320|A01786090|Student|N|disabled
CVCC.20879.202320|A01735640|P|Y|enabled
CVCC.20879.202320|A02433575|Student|N|disabled
CVCC.20879.202320|A02268912|Student|N|disabled
CVCC.20879.202320|A02324715|Student|Y|enabled
CVCC.20880.202320|A01758589|Student|Y|enabled
CVCC.20880.202320|A02345401|Student|N|disabled
CVCC.20880.202320|A01747954|Student|Y|enabled
CVCC.20880.202320|A02256285|Student|Y|enabled
CVCC.20880.202320|A02268561|Student|Y|enabled
CVCC.20880.202320|A02327817|Student|Y|enabled
CVCC.20880.202320|A02329493|Student|Y|enabled
CVCC.20880.202320|A02342261|Student|Y|enabled
CVCC.20880.202320|A02347717|Student|Y|enabled
CVCC.20880.202320|A02396352|Student|Y|enabled
CVCC.20880.202320|A02399405|Student|Y|enabled
CVCC.20880.202320|A02410053|Student|Y|enabled
CVCC.20880.202320|A02438258|Student|Y|enabled
CVCC.20880.202320|A01735640|P|Y|enabled
CVCC.20880.202320|A02395939|Student|N|disabled
CVCC.20880.202320|A01746229|Student|Y|enabled
CVCC.20881.202320|A01756585|Student|Y|enabled
CVCC.20881.202320|A02316738|Student|N|disabled
CVCC.20881.202320|A01778184|Student|Y|enabled
CVCC.20881.202320|A01746231|Student|Y|enabled
CVCC.20881.202320|A01783329|Student|Y|enabled
CVCC.20881.202320|A01748432|Student|Y|enabled
CVCC.20881.202320|A01768323|Student|Y|enabled
CVCC.20881.202320|A01768922|Student|Y|enabled
CVCC.20881.202320|A02316995|Student|Y|enabled
CVCC.20881.202320|A02322145|Student|Y|enabled
CVCC.20881.202320|A02338122|Student|Y|enabled
CVCC.20881.202320|A02339838|Student|Y|enabled
CVCC.20881.202320|A02345616|Student|Y|enabled
CVCC.20881.202320|A02355389|Student|Y|enabled
CVCC.20881.202320|A02365462|Student|Y|enabled
CVCC.20881.202320|A02400614|Student|Y|enabled
CVCC.20881.202320|A02400656|Student|Y|enabled
CVCC.20881.202320|A02419053|Student|Y|enabled
CVCC.20881.202320|A02420370|Student|Y|enabled
CVCC.20881.202320|A02433053|Student|Y|enabled
CVCC.20881.202320|A01844432|Student|N|disabled
CVCC.20881.202320|A02314089|Student|N|disabled
CVCC.20881.202320|A02044489|Student|N|disabled
CVCC.20881.202320|A02268898|Student|N|disabled
CVCC.20881.202320|A02295542|Student|N|disabled
CVCC.20881.202320|A02449784|Student|N|disabled
CVCC.20881.202320|A01321198|P|Y|enabled
CVCC.20881.202320|A02327817|Student|N|disabled
CVCC.20881.202320|A02338119|Student|N|disabled
CVCC.20881.202320|A02088310|Student|N|disabled
CVCC.20881.202320|A02337074|Student|N|disabled
CVCC.20881.202320|A02399405|Student|N|disabled
CVCC.20881.202320|A01739246|Student|Y|enabled
CVCC.20882.202320|A01383591|Student|Y|enabled
CVCC.20882.202320|A02267837|Student|N|disabled
CVCC.20882.202320|A01765203|Student|Y|enabled
CVCC.20882.202320|A01748146|Student|Y|enabled
CVCC.20882.202320|A02025095|Student|Y|enabled
CVCC.20882.202320|A02224394|Student|Y|enabled
CVCC.20882.202320|A02241874|Student|Y|enabled
CVCC.20882.202320|A02253759|Student|Y|enabled
CVCC.20882.202320|A02336710|Student|Y|enabled
CVCC.20882.202320|A02340350|Student|Y|enabled
CVCC.20882.202320|A02341282|Student|Y|enabled
CVCC.20882.202320|A02342661|Student|Y|enabled
CVCC.20882.202320|A02345675|Student|Y|enabled
CVCC.20882.202320|A02345683|Student|Y|enabled
CVCC.20882.202320|A02396691|Student|Y|enabled
CVCC.20882.202320|A02399405|Student|Y|enabled
CVCC.20882.202320|A02408082|Student|Y|enabled
CVCC.20882.202320|A02431439|Student|Y|enabled
CVCC.20882.202320|A02440531|Student|Y|enabled
CVCC.20882.202320|A02393066|Student|N|disabled
CVCC.20882.202320|A02357456|Student|N|disabled
CVCC.20882.202320|A01745777|Student|N|disabled
CVCC.20882.202320|A01788119|P|Y|enabled
CVCC.20882.202320|A02395939|Student|N|disabled
CVCC.20882.202320|A02393977|Student|N|disabled
CVCC.20882.202320|A02268897|Student|N|disabled
CVCC.20882.202320|A01756897|Student|Y|enabled
CVCC.20883.202320|A02026942|Student|Y|enabled
CVCC.20883.202320|A02238384|Student|N|disabled
CVCC.20883.202320|A02325522|Student|Y|enabled
CVCC.20883.202320|A02344046|Student|Y|enabled
CVCC.20883.202320|A02391132|Student|Y|enabled
CVCC.20883.202320|A02438060|Student|Y|enabled
CVCC.20883.202320|A01108240|Student|Y|enabled
CVCC.20883.202320|A01773569|Student|Y|enabled
CVCC.20883.202320|A01786090|Student|Y|enabled
CVCC.20883.202320|A01770123|Student|Y|enabled
CVCC.20883.202320|A01733548|Student|N|disabled
CVCC.20883.202320|A02438020|Student|N|disabled
CVCC.20883.202320|A02345401|Student|N|disabled
CVCC.20883.202320|A02091835|Student|N|disabled
CVCC.20883.202320|A01788119|P|Y|enabled
CVCC.20883.202320|A02430957|Student|N|disabled
CVCC.20883.202320|A01767492|Student|N|disabled
CVCC.20883.202320|A02438258|Student|N|disabled
CVCC.20883.202320|A01745777|Student|N|disabled
CVCC.20883.202320|A01784705|Student|N|disabled
CVCC.20883.202320|A02233288|Student|Y|enabled
CVCC.20884.202320|A00821511|Student|Y|enabled
CVCC.20884.202320|A01543663|Student|Y|enabled
CVCC.20884.202320|A01782156|Student|Y|enabled
CVCC.20884.202320|A02224039|Student|Y|enabled
CVCC.20884.202320|A02238384|Student|Y|enabled
CVCC.20884.202320|A02245971|Student|Y|enabled
CVCC.20884.202320|A02254489|Student|Y|enabled
CVCC.20884.202320|A02314089|Student|Y|enabled
CVCC.20884.202320|A02316740|Student|Y|enabled
CVCC.20884.202320|A02319024|Student|Y|enabled
CVCC.20884.202320|A02324545|Student|Y|enabled
CVCC.20884.202320|A02365452|Student|Y|enabled
CVCC.20884.202320|A02375002|Student|Y|enabled
CVCC.20884.202320|A02396872|Student|Y|enabled
CVCC.20884.202320|A02405952|Student|Y|enabled
CVCC.20884.202320|A02433840|Student|N|enabled
CVCC.20884.202320|A02438953|Student|Y|enabled
CVCC.20884.202320|A02439629|Student|Y|enabled
CVCC.20884.202320|A02423925|Student|N|disabled
CVCC.20884.202320|A01744624|Student|N|disabled
CVCC.20884.202320|A02027781|Student|N|disabled
CVCC.20884.202320|A02295542|Student|N|disabled
CVCC.20884.202320|A02374734|Student|N|disabled
CVCC.20884.202320|A02391460|Student|N|disabled
CVCC.20884.202320|A01759362|Student|N|disabled
CVCC.20884.202320|A01783329|Student|N|disabled
CVCC.20884.202320|A01321198|P|Y|enabled
CVCC.20884.202320|A02223743|Student|N|disabled
CVCC.20884.202320|A01784887|Student|N|disabled
CVCC.20884.202320|A02058147|Student|N|disabled
CVCC.20884.202320|A02236537|Student|N|disabled
CVCC.20884.202320|A02241883|Student|N|disabled
CVCC.20884.202320|A02407385|Student|N|disabled
CVCC.20884.202320|A01776008|Student|N|disabled
CVCC.20884.202320|A01747850|Student|N|disabled
CVCC.20884.202320|A02258517|Student|N|disabled
CVCC.20884.202320|A02273438|Student|N|disabled
CVCC.20884.202320|A02339841|Student|N|disabled
CVCC.20885.202320|A01757063|Student|Y|enabled
CVCC.20885.202320|A02269435|Student|N|disabled
CVCC.20885.202320|A01776008|Student|Y|enabled
CVCC.20885.202320|A01742771|Student|Y|enabled
CVCC.20885.202320|A01787851|Student|Y|enabled
CVCC.20885.202320|A01786088|Student|Y|enabled
CVCC.20885.202320|A02173235|Student|Y|enabled
CVCC.20885.202320|A02241883|Student|Y|enabled
CVCC.20885.202320|A02256286|Student|Y|enabled
CVCC.20885.202320|A02268741|Student|Y|enabled
CVCC.20885.202320|A02327926|Student|Y|enabled
CVCC.20885.202320|A02354220|Student|Y|enabled
CVCC.20885.202320|A02366266|Student|Y|enabled
CVCC.20885.202320|A02395297|Student|Y|enabled
CVCC.20885.202320|A02397478|Student|Y|enabled
CVCC.20885.202320|A02404332|Student|Y|enabled
CVCC.20885.202320|A02405427|Student|Y|enabled
CVCC.20885.202320|A02413563|Student|Y|enabled
CVCC.20885.202320|A01783329|Student|N|disabled
CVCC.20885.202320|A02365445|Student|N|disabled
CVCC.20885.202320|A02395201|Student|N|disabled
CVCC.20885.202320|A02399131|Student|N|disabled
CVCC.20885.202320|A01321198|P|Y|enabled
CVCC.20885.202320|A02395939|Student|N|disabled
CVCC.20885.202320|A02417066|Student|N|disabled
CVCC.20885.202320|A02442574|Student|N|disabled
CVCC.20885.202320|A02310525|Student|N|disabled
CVCC.20885.202320|A01784887|Student|N|disabled
CVCC.20885.202320|A02058147|Student|N|disabled
CVCC.20885.202320|A01746030|Student|N|disabled
CVCC.20885.202320|A01738515|Student|Y|enabled
CVCC.20886.202320|A01105923|Student|Y|enabled
CVCC.20886.202320|A01746030|Student|N|disabled
CVCC.20886.202320|A01733548|Student|Y|enabled
CVCC.20886.202320|A01753654|Student|Y|enabled
CVCC.20886.202320|A01746176|Student|Y|enabled
CVCC.20886.202320|A01784705|Student|Y|enabled
CVCC.20886.202320|A01768775|Student|Y|enabled
CVCC.20886.202320|A02081623|Student|Y|enabled
CVCC.20886.202320|A02279108|Student|Y|enabled
CVCC.20886.202320|A02279755|Student|Y|enabled
CVCC.20886.202320|A02310050|Student|Y|enabled
CVCC.20886.202320|A02336611|Student|Y|enabled
CVCC.20886.202320|A02339841|Student|Y|enabled
CVCC.20886.202320|A02359686|Student|Y|enabled
CVCC.20886.202320|A02375006|Student|Y|enabled
CVCC.20886.202320|A02401953|Student|Y|enabled
CVCC.20886.202320|A02404931|Student|Y|enabled
CVCC.20886.202320|A02412579|Student|Y|enabled
CVCC.20886.202320|A02404789|Student|N|disabled
CVCC.20886.202320|A02306686|Student|N|disabled
CVCC.20886.202320|A01783978|Student|N|disabled
CVCC.20886.202320|A02067601|Student|N|disabled
CVCC.20886.202320|A02273436|Student|N|disabled
CVCC.20886.202320|A01321198|P|Y|enabled
CVCC.20886.202320|A02317903|Student|N|disabled
CVCC.20886.202320|A02431439|Student|N|disabled
CVCC.20886.202320|A01749871|Student|N|disabled
CVCC.20886.202320|A01783329|Student|N|disabled
CVCC.20886.202320|A01577917|Student|Y|enabled
CVCC.20887.202320|A02268897|Student|Y|enabled
CVCC.20887.202320|A02321741|Student|N|disabled
CVCC.20887.202320|A02301688|Student|Y|enabled
CVCC.20887.202320|A02314505|Student|Y|enabled
CVCC.20887.202320|A02355289|Student|Y|enabled
CVCC.20887.202320|A02367688|Student|Y|enabled
CVCC.20887.202320|A02418032|Student|Y|enabled
CVCC.20887.202320|A02430956|Student|Y|enabled
CVCC.20887.202320|A01746229|Student|Y|enabled
CVCC.20887.202320|A01766963|Student|Y|enabled
CVCC.20887.202320|A02372297|Student|N|disabled
CVCC.20887.202320|A02387226|Student|N|disabled
CVCC.20887.202320|A02387497|Student|N|disabled
CVCC.20887.202320|A02268898|Student|N|disabled
CVCC.20887.202320|A02444426|Student|Y|enabled
CVCC.20887.202320|A01321198|P|Y|enabled
CVCC.20887.202320|A02345608|Student|N|disabled
CVCC.20887.202320|A02404275|Student|N|disabled
CVCC.20887.202320|A01770339|Student|N|disabled
CVCC.20887.202320|A02224394|Student|N|disabled
CVCC.20887.202320|A02342661|Student|N|disabled
CVCC.20887.202320|A01734863|Student|N|disabled
CVCC.20887.202320|A02238384|Student|N|disabled
CVCC.20887.202320|A02280985|Student|Y|enabled
CVCC.20888.202320|A02258517|Student|N|disabled
CVCC.20888.202320|A02378109|Student|N|disabled
CVCC.20888.202320|A01789213|Student|N|disabled
CVCC.20888.202320|A02345671|Student|N|disabled
CVCC.20888.202320|A02387034|Student|N|disabled
CVCC.20888.202320|A02438258|Student|N|disabled
CVCC.20888.202320|A02268898|Student|N|disabled
CVCC.20888.202320|A02265408|Student|Y|enabled
CVCC.20888.202320|A02267009|Student|Y|enabled
CVCC.20888.202320|A02281939|Student|Y|enabled
CVCC.20888.202320|A02313596|Student|Y|enabled
CVCC.20888.202320|A02327925|Student|Y|enabled
CVCC.20888.202320|A02345647|Student|Y|enabled
CVCC.20888.202320|A02374740|Student|Y|enabled
CVCC.20888.202320|A02406749|Student|Y|enabled
CVCC.20888.202320|A02436390|Student|Y|enabled
CVCC.20888.202320|A02442574|Student|N|disabled
CVCC.20888.202320|A02444097|Student|Y|enabled
CVCC.20888.202320|A01321198|P|Y|enabled
CVCC.20888.202320|A02340350|Student|N|disabled
CVCC.20888.202320|A02380405|Student|N|disabled
CVCC.20889.202320|A02336301|Student|Y|enabled
CVCC.20889.202320|A02273147|Student|N|disabled
CVCC.20889.202320|A02345655|Student|Y|enabled
CVCC.20889.202320|A02345671|Student|Y|enabled
CVCC.20889.202320|A02345673|Student|Y|enabled
CVCC.20889.202320|A02395183|Student|Y|enabled
CVCC.20889.202320|A02407385|Student|Y|enabled
CVCC.20889.202320|A02438258|Student|N|disabled
CVCC.20889.202320|A02370171|Student|N|disabled
CVCC.20889.202320|A01739595|Student|N|disabled
CVCC.20889.202320|A01784887|Student|Y|enabled
CVCC.20889.202320|A02058147|Student|Y|enabled
CVCC.20889.202320|A02223743|Student|N|disabled
CVCC.20889.202320|A02246942|Student|Y|enabled
CVCC.20889.202320|A02268918|Student|Y|enabled
CVCC.20889.202320|A02273436|Student|Y|enabled
CVCC.20889.202320|A02288778|Student|Y|enabled
CVCC.20889.202320|A02312456|Student|Y|enabled
CVCC.20889.202320|A02320173|Student|N|enabled
CVCC.20889.202320|A01788119|P|Y|enabled
CVCC.20889.202320|A02415258|Student|N|disabled
CVCC.20889.202320|A02345025|Student|Y|enabled
CVCC.20890.202320|A01791331|Student|Y|enabled
CVCC.20890.202320|A02228426|Student|N|disabled
CVCC.20890.202320|A02258517|Student|Y|enabled
CVCC.20890.202320|A02295835|Student|Y|enabled
CVCC.20890.202320|A02333940|Student|Y|enabled
CVCC.20890.202320|A02345675|Student|Y|enabled
CVCC.20890.202320|A02345683|Student|Y|enabled
CVCC.20890.202320|A02360707|Student|Y|enabled
CVCC.20890.202320|A02366511|Student|Y|enabled
CVCC.20890.202320|A02370726|Student|Y|enabled
CVCC.20890.202320|A02377895|Student|Y|enabled
CVCC.20890.202320|A02384536|Student|Y|enabled
CVCC.20890.202320|A02401551|Student|Y|enabled
CVCC.20890.202320|A02407385|Student|Y|enabled
